user_id,age,gender,device_type,time_on_site,pages_viewed,previous_purchases,cart_items,discount_seen,ad_clicked,returning_user,avg_session_time,bounce_rate,purchase
252.0,33.0,Male,Desktop,16.5,11.0,11.0,1.0,1.0,0.0,0.0,12.2,67.58,1.0
253.0,20.0,Male,Desktop,11.97,13.0,5.0,4.0,0.0,0.0,0.0,8.89,42.17,1.0
254.0,37.0,Female,Mobile,23.1,8.0,9.0,7.0,0.0,1.0,0.0,17.14,3.12,1.0
255.0,41.0,Male,Mobile,16.21,5.0,3.0,3.0,0.0,0.0,0.0,8.15,82.65,1.0
256.0,50.0,Female,Tablet,1.38,6.0,13.0,1.0,1.0,0.0,1.0,1.29,86.08,1.0
257.0,41.0,Female,Desktop,22.35,15.0,8.0,7.0,1.0,0.0,1.0,31.08,48.18,1.0
258.0,28.0,Male,Desktop,22.23,16.0,14.0,3.0,0.0,1.0,1.0,11.67,64.49,1.0
259.0,25.0,Female,Desktop,5.79,11.0,1.0,4.0,0.0,0.0,1.0,8.43,47.77,1.0
260.0,53.0,Female,Mobile,28.74,7.0,13.0,6.0,1.0,1.0,1.0,19.52,29.62,1.0
261.0,55.0,Male,Desktop,7.49,6.0,10.0,4.0,1.0,1.0,1.0,9.13,,1.0
262.0,57.0,Male,Mobile,14.27,12.0,11.0,9.0,0.0,1.0,0.0,18.34,68.86,1.0
263.0,37.0,Male,Mobile,4.33,4.0,14.0,3.0,0.0,0.0,0.0,5.35,15.46,1.0
,52.0,Female,Desktop,18.5,14.0,11.0,6.0,1.0,1.0,0.0,15.52,,1.0
265.0,42.0,Male,Mobile,11.89,11.0,3.0,3.0,1.0,0.0,1.0,14.31,77.6,1.0
266.0,52.0,Female,Desktop,11.24,12.0,0.0,9.0,0.0,1.0,0.0,10.94,47.56,1.0
267.0,42.0,Female,Mobile,24.98,2.0,6.0,3.0,1.0,1.0,0.0,16.29,15.69,1.0
268.0,46.0,Female,Mobile,1.28,11.0,13.0,1.0,1.0,1.0,0.0,0.9,86.97,1.0
269.0,35.0,Female,Mobile,24.14,13.0,3.0,4.0,1.0,0.0,1.0,12.7,67.39,1.0
270.0,35.0,Female,Mobile,17.57,11.0,4.0,7.0,0.0,1.0,1.0,14.62,63.25,1.0
271.0,19.0,Male,Mobile,29.6,9.0,14.0,3.0,1.0,0.0,0.0,36.35,65.17,1.0
272.0,52.0,Male,Mobile,18.09,16.0,11.0,1.0,0.0,0.0,0.0,26.58,24.51,1.0
273.0,33.0,Female,Tablet,2.61,5.0,0.0,8.0,1.0,1.0,1.0,1.65,49.23,
274.0,58.0,Female,Mobile,2.47,12.0,1.0,5.0,1.0,1.0,1.0,2.11,32.6,1.0
275.0,53.0,Male,Mobile,26.61,3.0,11.0,2.0,0.0,1.0,0.0,18.13,,1.0
276.0,50.0,Male,Mobile,25.4,16.0,3.0,,0.0,0.0,1.0,32.03,58.88,1.0
277.0,21.0,Female,Desktop,11.03,19.0,1.0,4.0,1.0,0.0,1.0,15.66,71.73,1.0
278.0,50.0,Female,Mobile,18.92,17.0,13.0,5.0,0.0,0.0,0.0,11.62,,1.0
279.0,31.0,Male,Desktop,15.2,11.0,13.0,8.0,0.0,1.0,0.0,21.33,48.37,
280.0,38.0,Male,Desktop,29.05,19.0,12.0,4.0,0.0,0.0,0.0,22.41,80.49,1.0
281.0,37.0,Female,Mobile,28.55,18.0,0.0,8.0,1.0,0.0,1.0,20.64,61.54,1.0
282.0,25.0,Male,Mobile,29.53,9.0,9.0,0.0,0.0,0.0,0.0,16.44,,1.0
283.0,24.0,Male,Tablet,26.13,13.0,0.0,9.0,1.0,0.0,0.0,15.17,29.07,1.0
284.0,,Female,Desktop,27.38,6.0,5.0,3.0,0.0,1.0,1.0,15.59,82.7,1.0
285.0,34.0,Female,Desktop,7.3,3.0,1.0,0.0,0.0,1.0,1.0,6.91,94.12,0.0
286.0,50.0,Female,Mobile,25.1,12.0,2.0,1.0,1.0,1.0,0.0,29.08,54.8,
287.0,29.0,Male,Mobile,21.56,9.0,4.0,1.0,1.0,0.0,0.0,14.76,38.55,1.0
288.0,39.0,Female,Mobile,28.92,9.0,2.0,9.0,0.0,0.0,0.0,20.75,62.5,1.0
289.0,39.0,Male,Mobile,17.57,15.0,5.0,,1.0,1.0,1.0,11.82,48.35,1.0
290.0,47.0,Female,Mobile,3.47,1.0,6.0,0.0,1.0,1.0,1.0,4.53,84.17,1.0
291.0,55.0,Female,Desktop,18.32,18.0,9.0,9.0,0.0,0.0,0.0,11.67,83.3,1.0
292.0,55.0,Male,Mobile,20.91,15.0,5.0,2.0,0.0,0.0,0.0,11.99,45.62,1.0
293.0,25.0,Male,Desktop,7.39,8.0,1.0,5.0,1.0,0.0,1.0,3.97,80.46,1.0
294.0,44.0,Female,Desktop,12.43,11.0,8.0,0.0,0.0,1.0,1.0,6.71,19.3,1.0
295.0,44.0,Female,Mobile,18.36,17.0,1.0,0.0,1.0,0.0,0.0,19.22,37.39,1.0
296.0,51.0,Male,Desktop,11.85,14.0,5.0,2.0,1.0,,1.0,7.04,7.96,1.0
,38.0,Female,Mobile,11.87,19.0,8.0,8.0,1.0,1.0,1.0,8.58,80.78,
298.0,47.0,Male,Desktop,4.86,5.0,8.0,1.0,0.0,0.0,0.0,6.48,97.52,1.0
299.0,50.0,Male,Mobile,28.28,2.0,1.0,5.0,1.0,0.0,1.0,41.52,57.68,1.0
300.0,45.0,Female,Mobile,22.76,15.0,8.0,2.0,0.0,1.0,1.0,30.97,76.65,1.0
301.0,50.0,Male,Desktop,1.04,19.0,7.0,5.0,1.0,0.0,1.0,1.52,40.16,1.0
302.0,22.0,Male,Mobile,23.2,16.0,13.0,6.0,1.0,0.0,1.0,27.15,56.16,1.0
303.0,36.0,Male,Tablet,22.45,13.0,6.0,6.0,1.0,0.0,0.0,33.39,34.74,1.0
304.0,21.0,Female,Mobile,1.28,,12.0,1.0,0.0,1.0,1.0,1.28,69.68,1.0
305.0,52.0,Male,Mobile,11.72,,10.0,2.0,0.0,1.0,1.0,15.17,24.62,1.0
306.0,34.0,Female,Mobile,18.6,19.0,7.0,3.0,1.0,,0.0,27.37,15.32,1.0
307.0,45.0,Female,Mobile,14.13,7.0,9.0,7.0,1.0,0.0,1.0,17.09,89.86,1.0
308.0,47.0,Female,Mobile,23.56,12.0,7.0,4.0,0.0,0.0,0.0,34.32,86.43,1.0
309.0,46.0,Male,Desktop,13.34,13.0,0.0,0.0,1.0,1.0,1.0,10.05,83.5,1.0
310.0,23.0,Male,Desktop,5.46,13.0,8.0,8.0,0.0,0.0,1.0,4.37,82.15,1.0
311.0,52.0,Female,Desktop,29.32,14.0,5.0,0.0,1.0,1.0,1.0,26.31,72.95,1.0
312.0,58.0,Female,Tablet,8.02,15.0,0.0,1.0,1.0,0.0,0.0,7.74,87.48,1.0
313.0,54.0,Male,Mobile,21.81,2.0,0.0,6.0,0.0,1.0,1.0,30.48,21.02,1.0
314.0,41.0,Female,Desktop,5.15,6.0,12.0,2.0,0.0,1.0,0.0,7.15,87.04,1.0
315.0,46.0,Female,Mobile,10.54,9.0,6.0,5.0,0.0,0.0,0.0,12.2,91.78,1.0
316.0,48.0,Male,Desktop,13.82,15.0,9.0,7.0,1.0,1.0,1.0,10.12,71.6,1.0
317.0,52.0,Female,Mobile,6.57,16.0,1.0,4.0,1.0,0.0,1.0,4.86,59.94,1.0
318.0,50.0,,Tablet,14.05,2.0,5.0,0.0,0.0,1.0,0.0,15.9,23.61,1.0
319.0,38.0,Male,Desktop,5.56,3.0,12.0,9.0,1.0,0.0,0.0,5.58,86.62,1.0
320.0,49.0,Female,Tablet,17.21,8.0,4.0,2.0,1.0,1.0,0.0,13.05,57.68,1.0
321.0,40.0,Male,Desktop,20.25,8.0,4.0,1.0,1.0,1.0,0.0,13.53,61.07,1.0
322.0,50.0,Male,Tablet,2.81,7.0,9.0,5.0,0.0,1.0,0.0,3.44,60.66,1.0
323.0,20.0,Male,Desktop,26.26,11.0,14.0,4.0,0.0,1.0,0.0,34.49,86.68,1.0
324.0,35.0,Female,Mobile,6.37,13.0,11.0,6.0,1.0,0.0,0.0,4.85,13.7,1.0
325.0,42.0,Female,Mobile,7.54,,5.0,1.0,1.0,1.0,0.0,6.97,6.17,1.0
326.0,59.0,Female,Mobile,20.18,9.0,13.0,5.0,1.0,1.0,0.0,24.49,22.4,1.0
327.0,48.0,Male,Mobile,14.59,16.0,10.0,4.0,0.0,1.0,1.0,14.14,49.18,1.0
328.0,20.0,Male,Mobile,15.48,5.0,7.0,5.0,0.0,1.0,0.0,22.62,46.94,1.0
329.0,57.0,Female,Mobile,4.72,14.0,4.0,4.0,0.0,1.0,0.0,2.97,51.2,1.0
330.0,41.0,Female,Mobile,24.37,1.0,7.0,6.0,0.0,0.0,0.0,33.01,11.43,1.0
331.0,49.0,Male,Tablet,18.89,19.0,4.0,4.0,0.0,0.0,0.0,15.23,79.29,1.0
332.0,39.0,Female,Tablet,,17.0,9.0,6.0,1.0,0.0,1.0,5.85,30.21,1.0
333.0,40.0,Female,Mobile,11.85,14.0,14.0,0.0,1.0,1.0,0.0,8.93,91.32,1.0
334.0,19.0,Female,Mobile,24.5,13.0,5.0,8.0,0.0,0.0,1.0,35.93,84.0,1.0
335.0,44.0,Female,Mobile,17.48,8.0,7.0,5.0,0.0,0.0,1.0,9.62,6.35,1.0
336.0,59.0,Female,Mobile,4.15,3.0,1.0,8.0,0.0,1.0,1.0,4.21,5.36,1.0
337.0,19.0,Male,Desktop,11.81,1.0,6.0,0.0,0.0,0.0,1.0,16.66,62.9,1.0
338.0,43.0,Female,Mobile,8.04,19.0,2.0,1.0,1.0,1.0,0.0,7.8,7.73,1.0
339.0,34.0,Female,Mobile,16.01,15.0,8.0,6.0,1.0,0.0,1.0,21.46,57.18,1.0
340.0,57.0,Male,Desktop,25.46,8.0,9.0,3.0,1.0,0.0,0.0,36.91,7.92,1.0
341.0,50.0,Male,Desktop,13.65,9.0,6.0,,1.0,0.0,0.0,7.75,47.93,1.0
342.0,26.0,Male,Mobile,13.57,13.0,14.0,0.0,0.0,0.0,0.0,13.42,41.91,1.0
343.0,56.0,Male,Desktop,27.26,12.0,2.0,4.0,0.0,1.0,1.0,32.34,59.09,1.0
344.0,46.0,Female,Mobile,17.71,9.0,14.0,,0.0,0.0,1.0,23.59,35.62,1.0
345.0,59.0,Female,Mobile,17.42,11.0,7.0,5.0,1.0,1.0,0.0,11.55,14.0,1.0
346.0,43.0,Female,Mobile,8.6,5.0,9.0,6.0,1.0,1.0,1.0,9.17,84.21,1.0
347.0,52.0,Female,Mobile,18.62,19.0,1.0,2.0,1.0,0.0,1.0,12.34,29.93,1.0
348.0,42.0,Male,Mobile,,18.0,9.0,5.0,1.0,1.0,1.0,22.22,6.75,1.0
349.0,,Male,Mobile,12.51,11.0,11.0,1.0,1.0,1.0,0.0,9.82,50.06,1.0
350.0,30.0,Female,Desktop,29.73,11.0,7.0,9.0,0.0,1.0,1.0,22.86,87.77,1.0
351.0,24.0,Female,Desktop,26.57,6.0,6.0,3.0,1.0,1.0,0.0,33.74,28.07,1.0
352.0,53.0,Female,,22.74,1.0,11.0,9.0,1.0,0.0,1.0,30.52,45.08,1.0
353.0,37.0,Female,Mobile,16.58,9.0,4.0,8.0,1.0,1.0,1.0,13.98,40.26,1.0
354.0,18.0,Male,Desktop,14.4,7.0,3.0,6.0,0.0,1.0,1.0,14.42,4.84,1.0
355.0,25.0,Female,Mobile,6.36,6.0,10.0,1.0,1.0,0.0,0.0,7.59,86.83,1.0
356.0,33.0,Male,Tablet,9.87,10.0,9.0,,1.0,1.0,1.0,12.29,75.89,1.0
357.0,31.0,Male,Desktop,23.44,5.0,11.0,3.0,0.0,1.0,0.0,29.77,,1.0
358.0,29.0,Male,Mobile,14.16,1.0,13.0,7.0,0.0,1.0,0.0,12.61,13.22,1.0
359.0,40.0,Male,Mobile,26.59,15.0,9.0,7.0,0.0,1.0,1.0,27.56,1.06,1.0
360.0,32.0,Female,Mobile,5.29,5.0,0.0,0.0,1.0,0.0,1.0,3.22,98.57,0.0
361.0,45.0,Female,Mobile,15.74,6.0,12.0,7.0,1.0,0.0,0.0,22.8,41.62,1.0
362.0,51.0,Female,Mobile,19.76,5.0,3.0,9.0,1.0,0.0,0.0,23.74,93.04,1.0
363.0,19.0,Female,Desktop,15.99,17.0,5.0,6.0,1.0,1.0,1.0,14.0,42.01,1.0
364.0,49.0,,Mobile,26.79,18.0,14.0,0.0,0.0,0.0,1.0,23.83,10.38,1.0
365.0,40.0,Male,Mobile,,4.0,5.0,2.0,0.0,0.0,1.0,17.54,34.33,1.0
366.0,39.0,Male,Mobile,4.36,2.0,1.0,4.0,0.0,1.0,0.0,4.17,41.82,1.0
,42.0,Female,Mobile,4.77,8.0,8.0,2.0,0.0,1.0,1.0,5.6,17.66,1.0
368.0,39.0,Male,Mobile,4.78,5.0,12.0,2.0,1.0,1.0,1.0,6.94,5.35,1.0
369.0,39.0,Male,Mobile,20.75,4.0,12.0,,0.0,1.0,0.0,23.81,31.65,1.0
370.0,59.0,Male,Mobile,11.81,14.0,0.0,7.0,1.0,1.0,0.0,13.59,53.93,1.0
371.0,23.0,Male,Desktop,22.27,4.0,3.0,8.0,1.0,0.0,1.0,28.65,25.53,1.0
372.0,32.0,Female,Mobile,12.76,8.0,3.0,4.0,0.0,1.0,0.0,12.89,95.87,1.0
373.0,54.0,Male,Desktop,19.2,3.0,1.0,0.0,,1.0,0.0,10.22,48.14,1.0
374.0,50.0,Male,Mobile,23.33,14.0,7.0,0.0,1.0,1.0,1.0,32.43,13.03,1.0
375.0,25.0,Female,Mobile,16.9,18.0,10.0,8.0,1.0,0.0,1.0,15.25,41.35,1.0
376.0,22.0,Female,Mobile,16.65,12.0,1.0,0.0,0.0,1.0,0.0,24.72,70.77,1.0
377.0,56.0,Female,Desktop,3.56,15.0,1.0,8.0,1.0,0.0,0.0,3.23,48.71,1.0
378.0,21.0,Male,Mobile,12.91,9.0,14.0,2.0,1.0,0.0,1.0,15.08,33.12,1.0
379.0,23.0,,Mobile,16.83,2.0,1.0,2.0,1.0,1.0,1.0,16.15,10.63,1.0
380.0,49.0,Male,Mobile,14.4,1.0,14.0,3.0,0.0,0.0,0.0,10.55,45.96,1.0
381.0,47.0,Male,Mobile,27.12,15.0,0.0,4.0,1.0,1.0,0.0,38.8,9.74,1.0
382.0,52.0,Female,Mobile,27.29,15.0,12.0,5.0,1.0,0.0,1.0,30.76,37.09,1.0
383.0,57.0,Male,Desktop,24.84,8.0,4.0,5.0,1.0,1.0,1.0,23.61,11.62,1.0
384.0,33.0,Male,Mobile,,3.0,10.0,9.0,0.0,1.0,0.0,7.65,67.62,1.0
385.0,30.0,Female,Desktop,21.8,2.0,3.0,8.0,0.0,1.0,0.0,32.68,,1.0
386.0,59.0,Female,Mobile,12.46,4.0,1.0,0.0,0.0,0.0,1.0,17.38,24.35,1.0
387.0,47.0,Female,Desktop,7.75,18.0,0.0,8.0,1.0,0.0,1.0,7.15,7.47,1.0
388.0,36.0,Male,Desktop,,12.0,0.0,3.0,1.0,0.0,1.0,7.35,34.7,1.0
389.0,34.0,Male,Mobile,3.06,18.0,1.0,6.0,,0.0,1.0,1.62,56.05,1.0
,36.0,Male,Desktop,10.62,10.0,0.0,5.0,1.0,1.0,0.0,6.92,76.79,1.0
391.0,45.0,Male,Desktop,14.36,8.0,8.0,8.0,1.0,0.0,0.0,14.85,40.29,1.0
392.0,43.0,Male,Mobile,28.71,18.0,14.0,1.0,0.0,0.0,1.0,37.78,36.59,1.0
393.0,54.0,Female,Mobile,10.09,17.0,1.0,1.0,0.0,0.0,1.0,8.71,90.83,1.0
394.0,43.0,Female,Desktop,27.17,19.0,2.0,6.0,1.0,0.0,0.0,25.38,44.97,1.0
395.0,40.0,Male,Mobile,7.64,6.0,8.0,8.0,0.0,0.0,1.0,7.44,44.72,1.0
396.0,26.0,Male,Mobile,6.54,14.0,4.0,4.0,0.0,0.0,0.0,3.38,41.0,1.0
397.0,,Male,Desktop,16.05,5.0,13.0,6.0,1.0,0.0,,10.87,36.32,1.0
398.0,18.0,Male,Mobile,20.5,8.0,12.0,7.0,1.0,0.0,1.0,20.52,72.85,1.0
399.0,18.0,Male,Desktop,2.29,8.0,7.0,7.0,0.0,0.0,0.0,1.78,28.18,1.0
400.0,51.0,Female,Desktop,7.41,18.0,6.0,3.0,0.0,1.0,0.0,7.58,37.88,1.0
401.0,49.0,Female,Tablet,14.21,9.0,14.0,9.0,1.0,1.0,0.0,8.64,28.23,1.0
402.0,42.0,Female,Mobile,10.6,14.0,13.0,6.0,1.0,1.0,1.0,13.81,57.03,1.0
403.0,57.0,Male,Mobile,21.67,14.0,5.0,0.0,1.0,0.0,1.0,27.82,96.04,
404.0,18.0,Male,Mobile,15.82,14.0,12.0,3.0,0.0,1.0,0.0,18.51,39.03,1.0
405.0,33.0,Female,Mobile,5.65,17.0,1.0,4.0,0.0,1.0,,5.83,96.82,1.0
406.0,56.0,Female,Mobile,26.94,2.0,13.0,,1.0,1.0,1.0,23.97,65.67,1.0
407.0,22.0,Male,Mobile,9.49,14.0,12.0,6.0,1.0,1.0,0.0,11.22,79.54,1.0
408.0,39.0,Female,Mobile,22.2,12.0,3.0,5.0,1.0,1.0,1.0,28.46,33.3,1.0
409.0,46.0,Female,Mobile,23.62,16.0,8.0,3.0,1.0,1.0,0.0,30.91,22.44,1.0
410.0,20.0,Male,Desktop,28.93,6.0,6.0,2.0,,1.0,0.0,24.52,,1.0
411.0,29.0,Female,Desktop,15.46,18.0,2.0,5.0,0.0,0.0,1.0,10.73,99.08,1.0
412.0,43.0,Female,Desktop,,7.0,5.0,9.0,0.0,0.0,1.0,15.88,71.02,1.0
413.0,33.0,Female,Tablet,10.71,2.0,,4.0,1.0,0.0,0.0,5.44,68.16,
414.0,54.0,Male,Mobile,20.67,13.0,7.0,2.0,1.0,1.0,1.0,19.08,45.01,1.0
415.0,39.0,Female,Tablet,14.44,8.0,7.0,3.0,1.0,0.0,1.0,11.17,87.95,1.0
416.0,46.0,Female,Desktop,13.69,12.0,12.0,1.0,0.0,0.0,1.0,17.66,69.7,1.0
417.0,31.0,Female,Mobile,25.81,1.0,7.0,8.0,1.0,1.0,0.0,30.32,67.49,1.0
418.0,45.0,Male,,2.45,9.0,9.0,,0.0,1.0,0.0,1.29,29.25,1.0
419.0,22.0,Male,Mobile,26.58,8.0,14.0,9.0,0.0,1.0,1.0,17.13,95.77,1.0
420.0,47.0,Female,Mobile,25.71,9.0,5.0,2.0,1.0,1.0,1.0,26.79,25.04,1.0
421.0,22.0,Male,Mobile,15.68,,10.0,7.0,1.0,0.0,0.0,17.53,52.37,1.0
422.0,29.0,Female,Mobile,15.22,13.0,14.0,7.0,1.0,0.0,1.0,19.31,33.96,1.0
423.0,33.0,Male,Desktop,11.49,14.0,9.0,0.0,1.0,1.0,0.0,16.87,18.08,1.0
424.0,43.0,Male,Mobile,29.83,4.0,10.0,4.0,1.0,1.0,0.0,35.85,14.41,1.0
425.0,43.0,Female,Mobile,4.22,17.0,2.0,4.0,0.0,1.0,0.0,4.41,29.29,1.0
426.0,38.0,Female,Desktop,18.12,9.0,8.0,2.0,0.0,0.0,0.0,16.57,68.9,1.0
427.0,56.0,Female,Mobile,20.77,15.0,13.0,1.0,1.0,1.0,0.0,25.72,97.48,1.0
428.0,53.0,Male,Tablet,28.1,4.0,13.0,0.0,1.0,0.0,1.0,40.32,85.33,1.0
429.0,50.0,Female,Mobile,23.63,2.0,13.0,3.0,1.0,1.0,1.0,21.81,21.8,1.0
430.0,47.0,Male,Tablet,19.67,13.0,2.0,,1.0,0.0,1.0,21.33,7.84,1.0
431.0,54.0,Male,Mobile,4.39,4.0,11.0,1.0,1.0,0.0,0.0,3.1,68.67,1.0
432.0,40.0,Female,Mobile,11.84,18.0,11.0,4.0,0.0,1.0,0.0,16.07,3.0,1.0
433.0,27.0,Male,Mobile,5.03,16.0,14.0,9.0,0.0,1.0,1.0,6.1,85.91,1.0
434.0,22.0,Female,Desktop,26.56,10.0,3.0,1.0,0.0,,1.0,22.7,82.55,1.0
435.0,53.0,Male,Desktop,22.74,2.0,,0.0,0.0,0.0,0.0,31.25,79.37,1.0
436.0,51.0,Female,,22.97,14.0,9.0,9.0,1.0,0.0,0.0,33.79,55.24,1.0
437.0,48.0,Male,Tablet,19.92,2.0,0.0,9.0,1.0,1.0,1.0,15.71,97.35,1.0
438.0,27.0,Male,Mobile,15.7,18.0,1.0,9.0,1.0,1.0,1.0,10.78,45.84,1.0
439.0,36.0,Female,Desktop,5.35,1.0,5.0,9.0,,0.0,0.0,7.13,98.65,1.0
440.0,49.0,Male,Desktop,10.56,13.0,13.0,8.0,0.0,1.0,0.0,11.43,88.19,1.0
441.0,18.0,Female,Mobile,4.97,6.0,12.0,1.0,1.0,1.0,0.0,6.88,12.65,1.0
442.0,22.0,Male,Mobile,22.02,17.0,13.0,9.0,0.0,0.0,0.0,18.66,89.49,1.0
443.0,21.0,Male,Tablet,5.65,17.0,11.0,3.0,1.0,0.0,0.0,6.11,30.49,1.0
444.0,33.0,Male,Tablet,21.36,11.0,0.0,2.0,1.0,0.0,1.0,23.01,76.83,1.0
445.0,41.0,Female,Tablet,21.08,6.0,11.0,0.0,1.0,0.0,0.0,14.51,0.02,1.0
446.0,33.0,Female,Tablet,14.32,3.0,8.0,7.0,1.0,0.0,1.0,21.36,27.58,1.0
447.0,19.0,Female,Mobile,4.92,14.0,7.0,,0.0,1.0,0.0,5.73,75.84,1.0
448.0,45.0,Female,Desktop,10.13,6.0,1.0,7.0,1.0,0.0,0.0,11.79,97.23,1.0
449.0,49.0,Female,Mobile,10.28,17.0,13.0,0.0,1.0,0.0,0.0,8.19,17.1,1.0
450.0,44.0,Male,Tablet,21.31,3.0,1.0,5.0,1.0,1.0,0.0,24.51,45.94,1.0
451.0,37.0,Male,,4.3,17.0,7.0,3.0,,1.0,0.0,5.73,58.72,1.0
452.0,41.0,Female,Mobile,25.04,19.0,11.0,2.0,1.0,0.0,0.0,32.89,95.26,1.0
453.0,29.0,Male,Mobile,23.07,18.0,10.0,0.0,0.0,0.0,1.0,32.75,45.33,1.0
454.0,52.0,Male,Mobile,6.4,5.0,7.0,9.0,1.0,0.0,0.0,4.15,93.35,1.0
455.0,50.0,Male,Mobile,21.86,15.0,0.0,0.0,1.0,0.0,0.0,14.93,97.82,1.0
456.0,50.0,Male,Desktop,20.39,3.0,13.0,6.0,0.0,1.0,0.0,24.68,94.16,1.0
457.0,54.0,Female,Desktop,22.7,8.0,4.0,5.0,1.0,1.0,0.0,29.69,74.87,1.0
458.0,29.0,Male,Mobile,6.48,7.0,14.0,2.0,1.0,0.0,0.0,7.61,12.62,1.0
459.0,20.0,Female,Desktop,5.57,18.0,10.0,1.0,1.0,1.0,0.0,3.58,60.24,1.0
460.0,18.0,Female,Desktop,7.86,10.0,1.0,9.0,1.0,1.0,0.0,8.61,75.35,1.0
,50.0,Male,Mobile,11.61,10.0,0.0,2.0,1.0,0.0,1.0,14.49,95.49,1.0
462.0,57.0,Female,Mobile,24.02,19.0,2.0,7.0,1.0,1.0,1.0,15.3,77.8,1.0
463.0,27.0,Male,Desktop,22.4,1.0,14.0,6.0,1.0,0.0,1.0,12.45,53.89,1.0
464.0,46.0,Male,Desktop,27.84,2.0,12.0,6.0,0.0,1.0,1.0,21.01,20.52,1.0
465.0,30.0,Male,Mobile,2.7,1.0,2.0,4.0,1.0,0.0,1.0,1.6,45.71,1.0
466.0,29.0,Female,Desktop,1.34,9.0,12.0,9.0,1.0,0.0,1.0,0.87,63.83,1.0
467.0,48.0,Female,Mobile,21.28,15.0,9.0,2.0,1.0,0.0,1.0,14.97,32.46,1.0
468.0,19.0,Female,Mobile,9.1,18.0,8.0,0.0,0.0,1.0,1.0,9.38,45.65,1.0
469.0,52.0,Male,Mobile,10.69,18.0,9.0,0.0,1.0,1.0,0.0,7.01,1.74,1.0
470.0,40.0,Male,Mobile,16.86,7.0,0.0,5.0,1.0,1.0,1.0,18.62,87.9,1.0
,34.0,Male,Desktop,3.97,,10.0,3.0,1.0,0.0,1.0,3.14,3.48,1.0
472.0,43.0,Female,Tablet,19.64,18.0,1.0,6.0,0.0,1.0,1.0,15.92,40.93,1.0
473.0,25.0,Male,Mobile,10.43,19.0,8.0,9.0,1.0,1.0,1.0,15.3,51.1,1.0
474.0,46.0,Male,Mobile,19.35,5.0,13.0,9.0,0.0,0.0,0.0,25.25,97.24,1.0
475.0,43.0,Female,Desktop,25.19,,4.0,9.0,0.0,0.0,1.0,23.28,93.52,1.0
476.0,27.0,Female,Desktop,,18.0,8.0,0.0,1.0,0.0,0.0,5.65,64.64,1.0
477.0,43.0,Female,Desktop,28.0,13.0,5.0,5.0,1.0,1.0,1.0,17.21,58.41,1.0
478.0,51.0,Male,Desktop,16.39,5.0,9.0,6.0,0.0,0.0,1.0,22.04,36.66,1.0
479.0,58.0,Male,Mobile,27.76,15.0,9.0,0.0,1.0,0.0,0.0,13.99,4.11,1.0
480.0,24.0,Male,Desktop,7.02,19.0,2.0,1.0,0.0,1.0,0.0,4.52,26.77,1.0
481.0,21.0,Female,Mobile,18.53,11.0,7.0,8.0,1.0,1.0,0.0,19.16,84.77,1.0
482.0,28.0,Female,Mobile,12.71,9.0,12.0,8.0,,1.0,1.0,8.75,64.83,1.0
483.0,46.0,Female,Mobile,23.45,16.0,8.0,5.0,0.0,0.0,0.0,26.56,81.44,1.0
484.0,53.0,Female,Mobile,18.57,11.0,1.0,3.0,1.0,0.0,0.0,9.35,83.7,1.0
485.0,42.0,Male,Tablet,15.34,2.0,8.0,6.0,0.0,1.0,0.0,9.18,6.22,1.0
486.0,38.0,Male,Desktop,27.48,8.0,3.0,4.0,1.0,0.0,0.0,34.75,33.71,1.0
487.0,53.0,Male,Mobile,11.94,5.0,7.0,2.0,0.0,0.0,0.0,12.85,67.6,1.0
488.0,27.0,Male,Mobile,7.38,11.0,4.0,3.0,0.0,1.0,0.0,3.83,85.31,1.0
489.0,54.0,Male,Mobile,18.63,11.0,12.0,1.0,1.0,1.0,0.0,13.15,80.14,1.0
490.0,26.0,Male,Mobile,19.1,9.0,5.0,5.0,0.0,0.0,1.0,14.11,42.21,1.0
491.0,41.0,Male,Desktop,13.73,11.0,3.0,2.0,0.0,1.0,0.0,18.52,93.21,1.0
492.0,52.0,Male,Tablet,15.11,5.0,4.0,6.0,1.0,0.0,1.0,16.36,30.07,1.0
493.0,52.0,Female,Tablet,28.83,9.0,11.0,3.0,0.0,1.0,0.0,30.02,37.58,1.0
494.0,53.0,Female,Desktop,22.25,1.0,0.0,7.0,0.0,1.0,1.0,13.05,18.14,1.0
495.0,35.0,Male,Desktop,4.21,10.0,14.0,0.0,0.0,0.0,0.0,4.87,22.69,1.0
496.0,56.0,Female,Mobile,7.15,8.0,11.0,8.0,0.0,0.0,0.0,4.69,0.87,1.0
497.0,49.0,Male,Mobile,29.29,19.0,2.0,2.0,0.0,0.0,1.0,,30.85,1.0
,41.0,Male,Mobile,22.07,16.0,13.0,2.0,1.0,1.0,1.0,,30.66,1.0
499.0,40.0,Female,Mobile,27.54,13.0,3.0,4.0,1.0,0.0,1.0,36.96,6.73,1.0
500.0,49.0,Male,Desktop,9.81,5.0,0.0,9.0,1.0,1.0,0.0,12.82,34.05,1.0
501.0,54.0,Male,Mobile,22.51,18.0,12.0,0.0,0.0,0.0,1.0,15.53,30.14,1.0
502.0,29.0,Male,Mobile,21.71,9.0,2.0,2.0,1.0,0.0,0.0,30.75,79.91,1.0
503.0,30.0,Male,Mobile,9.55,4.0,3.0,3.0,0.0,0.0,0.0,4.8,15.62,1.0
